OBJECTID,PRO_COM,SEZ,TIPO_LOC,SEZ2011,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis
53359,15146,2295,1,151460002295,11970.2944715,445.523825206,310,28,25,8.36
53360,15146,2296,1,151460002296,11731.8066326,441.121114188,386,28,36,9.7
53367,15146,2303,1,151460002303,52951.0481564,922.884662784,0,28,0,0
53369,15146,2305,1,151460002305,15638.3265209,526.156779237,7,28,4,57.14
54598,15146,2309,1,151460002309,112160.078328,1337.98949029,11,28,0,0
54618,15146,2312,1,151460002312,103401.364464,1355.49700048,0,28,0,0
53296,15146,2232,1,151460002232,10361.1979613,450.329937085,270,28,27,10.27
53344,15146,2280,1,151460002280,6739.94434184,371.237922326,349,28,59,19.73
53351,15146,2287,1,151460002287,12371.6919176,515.829272145,287,28,16,5.71
53356,15146,2292,1,151460002292,8386.1827088,483.350517505,245,28,17,7.3
53372,15146,2308,1,151460002308,17568.4302739,593.258843413,0,28,0,0
54182,15146,2315,1,151460002315,263550.450567,2384.2162918,28,28,0,0
50689,15146,2072,1,151460002072,10145.0437786,452.473306571,354,29,117,42.24
50693,15146,2076,1,151460002076,12901.0200791,476.092710316,321,29,48,14.95
50696,15146,2079,1,151460002079,18068.6727918,635.814559499,202,29,25,12.56
50700,15146,2083,1,151460002083,47022.909751,876.776555016,37,29,8,17.39
52322,15146,2050,1,151460002050,39502.773369,800.18385961,182,29,28,17.28
52323,15146,2051,1,151460002051,7877.43123636,390.139213091,328,29,110,38.06
53315,15146,2251,1,151460002251,10475.7217918,460.279856959,146,29,12,8.16
50688,15146,2071,1,151460002071,6421.9360024,396.911616494,243,29,113,54.33
50694,15146,2077,1,151460002077,6416.79600174,383.173913131,184,29,27,17.53
52317,15146,2045,1,151460002045,56515.532945,1133.69716588,0,29,0,0
52329,15146,2057,1,151460002057,14962.8662068,633.453546751,508,29,175,33.46
53298,15146,2234,1,151460002234,24610.092741,626.715513125,149,29,6,4.55
53332,15146,2268,1,151460002268,17926.835579,576.614418943,449,29,53,12.24
50690,15146,2073,1,151460002073,11457.3313006,531.416036182,404,29,120,36.59
50691,15146,2074,1,151460002074,7192.00822286,343.13398229,366,29,115,32.21
52318,15146,2046,1,151460002046,12812.1919793,527.937973409,324,29,71,21.78
52326,15146,2054,1,151460002054,13670.0877507,525.685025154,0,29,0,0
52327,15146,2055,1,151460002055,6367.67441096,442.033656002,307,29,125,43.71
53320,15146,2256,1,151460002256,11189.1597027,497.520631704,322,29,97,35.02
53321,15146,2257,1,151460002257,19928.5182175,717.188107248,349,29,51,14.66
53326,15146,2262,1,151460002262,17662.2002412,635.406481164,372,29,39,10.6
50687,15146,2070,1,151460002070,21373.1417169,599.208877001,437,29,133,34.46
52312,15146,2041,1,151460002041,384653.04594,2762.20429474,21,29,1,5.56
52313,15146,2042,1,151460002042,572687.199519,3026.32769133,0,29,0,0
52315,15146,2043,1,151460002043,29515.9382955,1117.72509885,0,29,0,0
52321,15146,2049,1,151460002049,18943.9006096,634.879539519,436,29,106,25.18
53297,15146,2233,1,151460002233,42625.3443761,1038.6115587,386,29,22,5.28
53312,15146,2248,1,151460002248,13948.6763862,498.71692964,441,29,40,9.66
53313,15146,2249,1,151460002249,15032.3743944,509.564878804,336,29,23,6.85
53330,15146,2266,1,151460002266,8818.30573598,500.022341393,343,29,35,10.42
53333,15146,2269,1,151460002269,10933.0637971,679.946837748,330,29,50,14.29
50692,15146,2075,1,151460002075,9317.7453648,386.199487321,263,29,81,30
52316,15146,2044,1,151460002044,103746.032189,1380.3482131,5,29,0,0
52319,15146,2047,1,151460002047,10406.6625068,425.25361888,317,29,54,22.88
52328,15146,2056,1,151460002056,9220.33196696,585.261185389,361,29,66,19.13
52333,15146,2060,1,151460002060,53892.1369672,947.576770889,35,29,0,0
53319,15146,2255,1,151460002255,21564.9659218,606.637160546,0,29,0,0
53324,15146,2260,1,151460002260,9944.68516724,474.119454843,393,29,38,9.84
50699,15146,2082,1,151460002082,17618.641208,678.957260901,310,29,8,2.64
52320,15146,2048,1,151460002048,6433.53300004,323.93838808,158,29,31,23.31
52324,15146,2052,1,151460002052,5516.38505808,293.833999776,168,29,57,34.55
53314,15146,2250,1,151460002250,10286.5361187,449.950436938,146,29,16,11.27
53317,15146,2253,1,151460002253,48378.3878197,1144.06481215,73,29,12,15.79
53318,15146,2254,1,151460002254,46402.2212418,1309.87408999,80,29,19,22.89
53322,15146,2258,1,151460002258,19260.3320962,563.549323058,156,29,19,12.67
53325,15146,2261,1,151460002261,4905.78529496,348.397496543,209,29,6,2.88
53328,15146,2264,1,151460002264,11801.4913782,593.016549753,252,29,19,7.98
53329,15146,2265,1,151460002265,8871.75541807,438.249612462,271,29,33,12.5
50697,15146,2080,1,151460002080,17400.2096889,721.224064219,350,29,152,46.91
52520,15146,2835,1,151460002835,496141.469781,3310.97408276,3,30,1,100
54738,15146,6087,1,151460006087,19528.3272645,628.094418998,163,30,2,1.28
49365,15146,2883,1,151460002883,18288.784685,528.719275977,334,30,71,22.33
49366,15146,2885,1,151460002885,43529.5759307,1174.53042743,326,30,28,8.86
52515,15146,2830,1,151460002830,45865.2024488,912.106279673,297,30,5,1.79
53835,15146,2859,1,151460002859,126929.570825,1526.76897718,158,30,25,15.24
54540,15146,2865,1,151460002865,17297.8576429,584.212917641,295,30,19,6.74
54541,15146,2866,1,151460002866,16001.5602447,683.458942031,233,30,13,5.51
54676,15146,2884,1,151460002884,53445.8013216,1061.56909214,286,30,31,6.83
49360,15146,2878,1,151460002878,11198.4115742,549.179171861,263,30,16,7.14
49368,15146,2887,1,151460002887,56294.363055,1007.52252323,461,30,61,13.2
53818,15146,2812,1,151460002812,11643.3813431,481.73690746,234,30,5,2.12
53840,15146,2870,1,151460002870,12532.3519271,624.461941538,370,30,23,6.73
53842,15146,2872,1,151460002872,94582.9444676,1404.47961621,366,30,17,4.57
54537,15146,2851,1,151460002851,78558.7384518,1286.78505625,247,30,43,17.41
49367,15146,2886,1,151460002886,39491.4203298,809.748464587,360,30,81,24.55
49370,15146,2889,1,151460002889,8357.55037424,539.029682131,156,30,25,17.24
52513,15146,2828,1,151460002828,5167.66515472,371.071252619,524,30,31,6.43
52523,15146,2838,1,151460002838,51503.5932143,1099.40076319,13,30,1,8.33
52524,15146,2839,1,151460002839,275214.083352,2764.27212564,3,30,1,100
52526,15146,2841,1,151460002841,492290.476446,3669.04709822,0,30,0,0
53839,15146,2869,1,151460002869,16202.9315623,637.020079763,204,30,82,39.81
54590,15146,2860,1,151460002860,3646.68351659,272.068894707,0,30,0,0
54747,15146,6086,1,151460006086,136508.358922,1740.30304768,643,30,17,2.65
52512,15146,2827,1,151460002827,41184.0288518,877.640887756,323,30,10,3.27
53829,15146,2853,1,151460002853,11418.4387192,434.548572004,174,30,20,14.49
53837,15146,2867,1,151460002867,11207.793445,446.743940049,415,30,142,36.69
53838,15146,2868,1,151460002868,10580.5063089,456.589361485,304,30,52,18.77
49361,15146,2879,1,151460002879,39258.8131045,905.486760531,293,30,56,20.36
49362,15146,2880,1,151460002880,8371.79815847,501.917772363,426,30,77,18.83
52516,15146,2831,1,151460002831,58257.2780316,1104.90544056,245,30,4,1.66
52525,15146,2840,1,151460002840,109710.524854,1467.30015937,5,30,0,0
53825,15146,2847,1,151460002847,368199.427059,2664.88222642,3,30,2,100
53831,15146,2855,1,151460002855,144454.841419,1800.00695267,171,30,10,7.35
53834,15146,2858,1,151460002858,22241.5587537,637.609826375,375,30,58,15.34
53836,15146,2862,1,151460002862,4583.27704556,345.305588753,0,30,0,0
53845,15146,2875,1,151460002875,28167.0505911,752.882645985,274,30,36,14.63
54522,15146,2813,1,151460002813,8905.73384932,442.263372165,226,30,5,2.29
54538,15146,2852,1,151460002852,92793.2261493,1316.81840291,0,30,0,0
54675,15146,2864,1,151460002864,6838.23192516,342.396809003,0,30,0,0
49363,15146,2881,1,151460002881,7121.53460388,403.311872367,350,30,74,25.61
49371,15146,2890,1,151460002890,13107.28062,695.195384809,69,30,9,12.33
49372,15146,2891,1,151460002891,50178.0824934,950.202649644,66,30,10,14.29
50218,15146,2758,1,151460002758,65481.7867899,1185.55737791,446,31,169,43.22
52509,15146,2824,1,151460002824,15076.1164766,500.024758416,354,31,9,2.66
53773,15146,2736,1,151460002736,2264.48249684,319.054235584,40,31,23,63.89
53833,15146,2857,1,151460002857,18384.7464548,581.40522423,78,31,1,1.25
50213,15146,2752,1,151460002752,18343.2309948,577.622668508,289,31,2,0.75
50217,15146,2757,1,151460002757,13655.118645,531.815811751,626,31,227,40.75
52507,15146,2822,1,151460002822,15250.1556948,543.989002875,272,31,9,3.88
53777,15146,2765,1,151460002765,4490.45585796,329.239133495,291,31,95,33.45
53778,15146,2767,1,151460002767,20094.2938233,814.361668289,298,31,35,12.03
53807,15146,2801,1,151460002801,39547.1547184,1098.09782619,478,31,49,11.04
53815,15146,2809,1,151460002809,20031.7046486,619.162302965,316,31,38,12.46
53823,15146,2818,1,151460002818,12580.4483973,468.590066715,204,31,0,0
54299,15146,2768,1,151460002768,23560.3444575,682.878665004,259,31,94,43.12
54526,15146,2751,1,151460002751,69353.949469,1143.27366637,330,31,29,9.09
54528,15146,2764,1,151460002764,34036.4678826,766.14374873,338,31,115,32.86
50209,15146,2745,1,151460002745,234549.775097,2483.58975695,99,31,23,43.4
50220,15146,2759,1,151460002759,17647.1219946,560.826134861,60,31,7,13.21
52508,15146,2823,1,151460002823,38916.9109254,962.212980638,321,31,13,4.51
53781,15146,2771,1,151460002771,16962.2981142,719.537062629,321,31,180,58.44
53812,15146,2806,1,151460002806,10498.6451453,511.454747697,255,31,9,3.67
53816,15146,2810,1,151460002810,8983.06345304,501.004579121,243,31,5,2.01
53817,15146,2811,1,151460002811,13179.0468503,452.489078979,344,31,12,3.68
54530,15146,2753,1,151460002753,29947.1790558,812.775090016,334,31,32,10.03
54592,15146,2744,1,151460002744,141820.598588,1614.11841392,5,31,1,25
50214,15146,2754,1,151460002754,7855.57794236,384.507672373,216,31,24,13.48
53779,15146,2769,1,151460002769,4764.1275274,289.488135812,417,31,117,29.62
53805,15146,2799,1,151460002799,31616.8004397,784.595860306,0,31,0,0
53806,15146,2800,1,151460002800,16275.9302844,538.707098984,293,31,17,5.72
53808,15146,2802,1,151460002802,41662.3032389,917.549705472,187,31,57,34.13
53821,15146,2816,1,151460002816,12799.5366575,628.042992265,238,31,9,3.83
54545,15146,2766,1,151460002766,17573.4957568,792.323254851,390,31,51,13.64
50221,15146,2760,1,151460002760,62341.744557,1142.92293147,6,31,0,0
52506,15146,2821,1,151460002821,10999.5540536,493.98891642,156,31,2,1.33
53811,15146,2805,1,151460002805,8325.06753048,490.89662608,68,31,3,5.26
53820,15146,2815,1,151460002815,6936.04147632,338.014218586,136,31,2,1.55
53822,15146,2817,1,151460002817,60300.1513379,1009.51079278,232,31,1,0.46
50212,15146,2750,1,151460002750,19104.9589922,630.585497979,355,31,31,9.72
50222,15146,2761,1,151460002761,37525.0676103,796.002286878,0,31,0,0
50223,15146,2762,1,151460002762,45963.8345536,1203.61155912,17,31,3,18.75
53780,15146,2770,1,151460002770,15096.6782603,495.854030565,61,31,3,5.17
53783,15146,2773,1,151460002773,19609.5300895,721.81715062,359,31,137,46.44
53819,15146,2814,1,151460002814,39880.1449298,817.00906957,7,31,3,33.33
54671,15146,2749,1,151460002749,214200.714068,2685.16470706,10,31,5,55.56
53883,15146,2941,1,151460002941,13373.370371,618.505995437,356,32,64,18.77
53884,15146,2942,1,151460002942,15289.4250973,626.700088575,272,32,46,18.55
53886,15146,2944,1,151460002944,12693.8811011,549.428717369,433,32,200,46.4
53890,15146,2948,1,151460002948,19663.740301,610.963436409,359,32,48,14.77
53903,15146,2961,1,151460002961,5679.72031392,314.097080412,121,32,5,4.55
53908,15146,2966,1,151460002966,24099.5091082,659.250528013,120,32,25,20.16
53912,15146,2970,1,151460002970,11439.6188358,521.779069212,224,32,7,3.15
53917,15146,2975,1,151460002975,7533.31657832,450.262298439,199,32,18,9.52
53921,15146,2979,1,151460002979,10416.565805,601.816983671,325,32,27,8.57
53923,15146,2981,1,151460002981,6703.98543344,375.334907599,79,32,4,5.19
53929,15146,2987,1,151460002987,16051.9563421,588.069424606,293,32,8,2.75
53932,15146,2990,1,151460002990,15170.1583455,872.554708643,264,32,71,37.77
53947,15146,3005,1,151460003005,100061.544688,1313.46502831,18,32,0,0
54589,15146,3008,1,151460003008,137033.044122,1874.3423953,0,32,0,0
53879,15146,2936,1,151460002936,14407.990579,648.273822429,350,32,42,12.43
53892,15146,2950,1,151460002950,11483.6777342,439.575264275,164,32,39,25.16
53900,15146,2958,1,151460002958,4035.76305882,255.740895574,89,32,5,13.51
53902,15146,2960,1,151460002960,5100.77249072,303.126263292,153,32,7,5.04
53905,15146,2963,1,151460002963,3652.74400076,249.068615758,20,32,0,0
53906,15146,2964,1,151460002964,7031.98619612,340.669641943,241,32,84,43.75
53911,15146,2969,1,151460002969,21466.7364438,631.044896631,387,32,88,21
53913,15146,2971,1,151460002971,14407.0860726,521.072732875,277,32,8,2.95
53919,15146,2977,1,151460002977,20304.5177618,716.512945356,169,32,5,3.45
53926,15146,2984,1,151460002984,7095.33230308,338.424556795,264,32,36,16.9
53933,15146,2991,1,151460002991,9865.3334144,463.324884571,203,32,12,6.09
53939,15146,2997,1,151460002997,16672.3106284,785.898136742,416,32,31,7.89
53949,15146,3007,1,151460003007,46336.2346466,1001.76227915,2,32,0,0
53878,15146,2935,1,151460002935,10300.3909015,481.744425214,327,32,84,26.58
53881,15146,2938,1,151460002938,10518.0745493,514.276194391,341,32,110,38.06
53899,15146,2957,1,151460002957,13975.7185501,582.813894038,157,32,32,22.7
53904,15146,2962,1,151460002962,4603.2659792,277.301916905,143,32,20,19.42
53924,15146,2982,1,151460002982,28783.0980655,893.733401643,305,32,44,14.97
53925,15146,2983,1,151460002983,20066.8829362,606.814439727,325,32,45,14.52
53928,15146,2986,1,151460002986,24480.0754721,908.937805545,286,32,78,26.62
54542,15146,2939,1,151460002939,4951.22021224,375.557461059,249,32,48,21.43
54677,15146,2931,1,151460002931,176092.850264,1815.48548807,7,32,0,0
53876,15146,2933,1,151460002933,23220.786727,615.419709942,419,32,36,8.37
53877,15146,2934,1,151460002934,12997.2369704,556.557439084,243,32,41,16.8
53891,15146,2949,1,151460002949,9747.42883994,532.543088704,316,32,83,26.69
53893,15146,2951,1,151460002951,5722.51137664,309.661570964,233,32,116,53.21
53895,15146,2953,1,151460002953,5143.09082404,303.471224486,237,32,62,29.25
53896,15146,2954,1,151460002954,6134.87837916,322.895601622,237,32,54,24.77
53898,15146,2956,1,151460002956,3718.09569606,246.286698433,118,32,17,15.45
53918,15146,2976,1,151460002976,26865.379741,727.372204417,452,32,30,7.03
53920,15146,2978,1,151460002978,13775.8729426,485.003635549,385,32,26,7.1
53930,15146,2988,1,151460002988,56774.8788593,1029.05107073,0,32,0,0
53880,15146,2937,1,151460002937,15160.2331191,660.620222827,357,32,31,8.45
53882,15146,2940,1,151460002940,14863.0049817,686.891234713,380,32,98,24.94
53914,15146,2972,1,151460002972,18429.4996048,593.089523824,262,32,1,0.4
53941,15146,2999,1,151460002999,36181.8740672,993.199644518,118,32,36,27.27
53942,15146,3000,1,151460003000,17256.7567057,644.450787246,214,32,17,8.02
53943,15146,3001,1,151460003001,13840.2700361,486.487773636,148,32,20,14.08
53946,15146,3004,1,151460003004,30177.1076146,698.949599108,215,32,3,1.49
53885,15146,2943,1,151460002943,9417.8344434,489.081273927,345,32,36,10.78
53887,15146,2945,1,151460002945,6406.59275168,402.87125479,198,32,42,22.34
53901,15146,2959,1,151460002959,3904.14632364,252.815124887,39,32,7,77.78
53922,15146,2980,1,151460002980,16117.3890415,616.592199308,164,32,1,0.58
53931,15146,2989,1,151460002989,31299.985085,951.598365441,62,32,10,16.13
53936,15146,2994,1,151460002994,8840.1656398,404.153333062,202,32,17,8.37
53958,15146,3020,1,151460003020,10160.9315378,409.740890396,223,33,1,0.5
53965,15146,3031,1,151460003031,279681.839866,2268.27612718,4,33,0,0
54003,15146,3077,1,151460003077,9224.64056108,571.164737316,285,33,30,10.79
54012,15146,3087,1,151460003087,7691.58346938,437.000692371,252,33,5,2.01
54026,15146,6102,1,151460006102,30682.357061,778.343433447,305,33,11,3.81
54033,15146,3108,1,151460003108,20021.9694849,688.148198986,293,33,33,11.62
54284,15146,3024,1,151460003024,57590.1535177,1069.22508053,498,33,13,2.7
54560,15146,3025,1,151460003025,34204.2795396,774.688809105,245,33,9,3.95
54740,15146,6105,1,151460006105,16485.5783207,518.309719074,489,33,14,3.06
53975,15146,3049,1,151460003049,17949.1181895,518.965957675,360,33,39,12
53978,15146,3052,1,151460003052,15834.7031605,598.815838268,191,33,24,13.71
54002,15146,3076,1,151460003076,8164.2921679,479.84130255,336,33,61,19.55
54005,15146,3079,1,151460003079,41861.0936697,907.828904496,299,33,24,8.3
54011,15146,3086,1,151460003086,11791.4247796,427.55541297,121,33,9,7.2
54019,15146,3094,1,151460003094,10742.2309754,521.953472154,360,33,24,6.59
54283,15146,3023,1,151460003023,40765.135383,840.703525527,423,33,9,2.12
54678,15146,3018,1,151460003018,104045.574278,1617.85361314,179,33,4,2.35
54766,15146,6104,1,151460006104,21176.3943602,603.941034025,0,33,29,4.95
53954,15146,3013,1,151460003013,25637.6334706,641.639578827,523,33,21,4.23
53961,15146,6107,1,151460006107,43194.3953494,939.316130376,342,33,18,6.21
53980,15146,3054,1,151460003054,10682.3603966,460.239023304,242,33,52,22.81
54010,15146,3085,1,151460003085,7404.99376912,410.223983815,0,33,0,0
54013,15146,3088,1,151460003088,8407.275934,453.746577138,239,33,7,2.88
54018,15146,3093,1,151460003093,7406.36286744,440.393489651,295,33,2,0.7
54022,15146,3097,1,151460003097,6894.61332456,400.505960522,213,33,4,1.94
54025,15146,3100,1,151460003100,217677.629718,2270.19409034,31,33,0,0
54027,15146,3102,1,151460003102,49432.8161332,1109.21046865,288,33,20,7.46
54031,15146,3106,1,151460003106,12482.9621888,483.41999847,189,33,17,8.99
53955,15146,3014,1,151460003014,22826.8318387,683.86223115,209,33,11,5.39
53979,15146,3053,1,151460003053,8869.3964588,420.44060896,302,33,35,11.78
54032,15146,3107,1,151460003107,20312.2206201,627.184096821,306,33,27,9.89
54327,15146,6103,1,151460006103,39926.4550232,913.22974175,1063,33,300,49.26
54544,15146,3019,1,151460003019,11556.3864924,672.432186438,345,33,15,4.46
53959,15146,3021,1,151460003021,10962.3672158,430.075508196,212,33,7,3.32
53976,15146,3050,1,151460003050,16514.6271885,530.301473069,400,33,77,20.16
53977,15146,3051,1,151460003051,11407.1642892,508.847313724,314,33,18,6.14
53981,15146,3055,1,151460003055,38842.9322105,878.767892853,367,33,56,16.05
54001,15146,3075,1,151460003075,14389.3523943,537.133520082,294,33,42,15.22
54016,15146,3091,1,151460003091,7906.83722096,439.548012502,305,33,3,1
