SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni
151460005757,252,18,12,14,13,8,15,21,22,26,26,21,7,9,15,7,18,7.14285714285714,15.4761904761905,61.5079365079365,15.8730158730159
151460005758,255,11,12,13,7,12,17,21,25,15,18,14,7,16,20,10,37,4.31372549019608,12.5490196078431,56.8627450980392,26.2745098039216
151460005759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005762,319,21,11,14,6,11,22,25,34,30,15,19,14,23,27,25,22,6.58307210031348,9.71786833855799,60.5015673981191,23.1974921630094
151460005763,129,4,6,7,9,5,8,5,8,13,13,5,7,4,8,11,16,3.10077519379845,17.0542635658915,52.7131782945737,27.1317829457364
151460005764,257,12,19,10,4,14,19,18,21,26,17,10,10,21,14,17,25,4.66926070038911,12.84046692607,60.7003891050584,21.7898832684825
151460005765,145,9,4,3,6,3,13,18,24,12,7,11,5,6,8,5,11,6.20689655172414,8.96551724137931,68.2758620689655,16.551724137931
151460005766,212,8,2,9,6,14,15,13,9,9,20,12,17,14,17,22,25,3.77358490566038,8.0188679245283,58.0188679245283,30.188679245283
151460005767,220,10,8,3,5,7,9,15,15,21,19,12,12,10,12,16,46,4.54545454545455,7.27272727272727,54.5454545454545,33.6363636363636
151460005768,345,15,13,16,14,17,15,31,32,23,22,22,21,17,18,24,45,4.34782608695652,12.463768115942,57.9710144927536,25.2173913043478
151460005769,117,7,7,4,7,2,2,12,17,14,8,3,4,9,7,9,5,5.98290598290598,15.3846153846154,60.6837606837607,17.948717948718
151460005770,209,9,9,17,11,9,4,9,16,15,32,22,10,12,12,10,12,4.30622009569378,17.7033492822967,61.7224880382775,16.2679425837321
151460005771,219,12,15,9,7,1,6,16,34,19,14,12,4,12,6,8,44,5.47945205479452,14.1552511415525,53.8812785388128,26.4840182648402
151460005772,369,13,12,15,9,15,6,13,22,25,33,22,16,38,37,50,43,3.5230352303523,9.75609756097561,51.4905149051491,35.230352303523
151460005773,7,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,28.5714285714286,71.4285714285714,0
151460005775,333,8,12,16,8,12,15,16,32,25,19,17,27,38,40,20,28,2.4024024024024,10.8108108108108,60.3603603603604,26.4264264264264
151460005776,448,25,12,15,22,31,18,26,21,27,29,31,31,30,33,33,64,5.58035714285714,10.9375,54.4642857142857,29.0178571428571
151460005777,388,14,25,20,13,20,13,21,25,28,39,27,13,32,26,24,48,3.60824742268041,14.9484536082474,56.1855670103093,25.2577319587629
151460005778,299,5,8,11,11,15,21,15,16,13,10,25,26,48,41,10,24,1.67224080267559,10.0334448160535,63.2107023411371,25.0836120401338
151460005779,218,6,4,4,11,16,13,15,9,11,11,14,18,28,23,20,15,2.75229357798165,8.71559633027523,61.9266055045872,26.605504587156
151460005780,323,6,11,13,12,17,15,15,24,18,23,30,28,32,29,20,30,1.85758513931889,11.1455108359133,62.5386996904025,24.4582043343653
151460005783,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,75,25
151460005784,482,14,19,17,21,29,21,22,30,35,22,38,37,38,45,47,47,2.9045643153527,11.8257261410788,56.4315352697095,28.8381742738589
151460005785,87,4,1,3,4,5,5,11,7,7,1,5,4,9,7,8,6,4.59770114942529,9.19540229885057,62.0689655172414,24.1379310344828
151460005786,167,22,5,4,3,7,17,16,22,23,13,10,2,4,9,3,7,13.1736526946108,7.18562874251497,68.2634730538922,11.377245508982
151460005787,134,12,13,11,5,6,2,4,18,12,17,12,6,7,4,2,3,8.95522388059701,21.6417910447761,62.6865671641791,6.71641791044776
151460005788,184,16,12,8,10,12,9,10,21,24,13,15,11,4,3,5,11,8.69565217391304,16.304347826087,64.6739130434783,10.3260869565217
151460005789,44,1,3,8,4,2,2,0,2,6,4,4,2,1,0,0,5,2.27272727272727,34.0909090909091,52.2727272727273,11.3636363636364
151460005790,311,26,14,11,14,18,20,14,33,26,25,30,15,13,10,10,32,8.36012861736334,12.540192926045,62.379421221865,16.7202572347267
151460005791,168,8,5,3,6,4,8,8,17,12,12,5,7,22,14,17,20,4.76190476190476,8.33333333333333,56.547619047619,30.3571428571429
151460005792,20,1,2,2,1,1,0,2,1,2,4,0,0,2,1,0,1,5,25,60,10
151460005793,160,3,7,2,3,9,9,13,3,8,7,4,21,23,24,17,7,1.875,7.5,60.625,30
151460005794,387,15,12,24,22,18,14,8,15,31,45,31,24,16,10,31,71,3.87596899224806,14.9870801033592,52.1963824289406,28.9405684754522
151460005795,195,9,6,8,9,10,7,7,10,13,14,20,12,10,4,17,39,4.61538461538462,11.7948717948718,52.8205128205128,30.7692307692308
151460005796,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100,0
151460005797,250,17,14,5,12,10,12,25,21,15,20,15,12,11,11,10,40,6.8,12.4,56.4,24.4
151460005798,390,29,26,19,25,11,28,32,37,27,37,13,16,17,7,10,56,7.43589743589744,17.948717948718,55.8974358974359,18.7179487179487
151460005799,147,9,5,7,8,6,10,10,12,16,10,10,13,6,3,5,17,6.12244897959184,13.6054421768708,63.265306122449,17.0068027210884
151460005800,220,8,4,5,2,10,8,13,20,20,10,14,16,21,19,15,35,3.63636363636364,5,60,31.3636363636364
151460005801,320,14,18,5,7,12,22,38,32,27,24,30,9,18,12,11,41,4.375,9.375,66.25,20
151460005802,172,4,6,5,11,13,13,12,8,13,13,11,10,8,6,12,27,2.32558139534884,12.7906976744186,58.7209302325581,26.1627906976744
151460005803,347,18,17,12,17,15,12,21,33,40,26,19,15,14,27,26,35,5.18731988472623,13.2564841498559,56.1959654178674,25.3602305475504
151460005804,319,8,9,11,10,7,26,27,26,21,23,20,15,19,17,27,53,2.50783699059561,9.40438871473354,57.6802507836991,30.4075235109718
151460005805,159,10,8,4,2,7,11,12,12,13,10,7,11,7,14,10,21,6.28930817610063,8.80503144654088,56.6037735849057,28.3018867924528
151460005806,33,0,1,0,0,1,4,1,1,2,6,1,3,4,2,3,4,0,3.03030303030303,69.6969696969697,27.2727272727273
151460005807,464,15,10,13,9,25,29,37,35,46,35,33,28,43,34,32,40,3.23275862068966,6.89655172413793,67.0258620689655,22.8448275862069
151460005808,294,10,8,14,13,12,12,19,28,18,30,14,13,16,17,28,42,3.40136054421769,11.9047619047619,55.1020408163265,29.5918367346939
151460005809,213,5,4,9,7,8,6,9,6,10,10,19,17,12,13,12,66,2.34741784037559,9.38967136150235,45.5399061032864,42.7230046948357
151460005810,218,3,13,6,19,15,12,12,8,16,24,21,15,9,11,6,28,1.37614678899083,17.4311926605505,60.5504587155963,20.6422018348624
151460005811,213,10,12,12,11,8,9,9,11,14,17,17,13,9,14,21,26,4.69483568075117,16.4319248826291,50.2347417840376,28.6384976525822
151460005812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100
151460005813,383,12,14,20,14,16,18,19,23,29,23,16,25,56,34,40,24,3.1331592689295,12.532637075718,58.7467362924282,25.5874673629243
151460005814,345,8,8,13,14,15,20,22,17,18,9,17,44,50,39,33,18,2.31884057971014,10.1449275362319,61.4492753623189,26.0869565217391
151460005815,332,9,17,8,13,15,17,20,28,26,19,17,31,40,25,22,25,2.71084337349398,11.4457831325301,64.1566265060241,21.6867469879518
151460005816,21,3,0,0,0,0,2,2,7,1,0,1,0,1,3,0,1,14.2857142857143,0,66.6666666666667,19.047619047619
151460005817,440,24,20,16,13,15,28,44,44,41,28,15,25,23,37,27,40,5.45454545454545,11.1363636363636,59.7727272727273,23.6363636363636
151460005818,261,28,14,11,11,11,13,26,39,28,21,12,13,12,7,9,6,10.727969348659,13.7931034482759,67.0498084291188,8.42911877394636
151460005819,108,8,4,5,3,1,3,5,13,15,5,6,9,8,7,5,11,7.40740740740741,11.1111111111111,60.1851851851852,21.2962962962963
151460005820,103,3,5,3,6,1,2,3,4,1,9,6,3,9,10,21,17,2.9126213592233,13.5922330097087,36.8932038834951,46.6019417475728
151460005821,359,16,12,17,29,17,21,13,22,22,24,24,19,35,31,25,32,4.45682451253482,16.1559888579387,54.874651810585,24.5125348189415
151460005822,333,17,15,15,20,17,11,13,10,20,20,20,23,40,27,26,39,5.10510510510511,15.015015015015,52.2522522522523,27.6276276276276
151460005823,252,10,11,21,15,7,8,12,10,25,37,25,17,18,13,10,13,3.96825396825397,18.6507936507937,63.0952380952381,14.2857142857143
151460005824,625,31,14,19,15,26,55,56,38,44,32,44,48,54,44,35,70,4.96,7.68,63.52,23.84
151460005825,254,19,19,15,10,13,17,14,23,28,25,22,11,11,9,6,12,7.48031496062992,17.3228346456693,64.5669291338583,10.6299212598425
151460005826,293,8,16,15,15,10,12,8,17,22,16,21,16,22,22,16,57,2.73037542662116,15.6996587030717,49.1467576791809,32.4232081911263
151460005827,9,0,0,0,0,0,1,3,0,2,0,0,0,1,1,1,0,0,0,77.7777777777778,22.2222222222222
151460005828,22,1,1,0,2,1,3,2,2,1,1,1,2,1,1,0,3,4.54545454545455,13.6363636363636,63.6363636363636,18.1818181818182
151460005829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005830,18,0,0,0,0,0,3,2,0,0,1,2,1,0,0,6,3,0,0,50,50
151460005831,127,6,3,2,1,2,9,14,19,17,12,7,6,5,6,6,12,4.7244094488189,4.7244094488189,71.6535433070866,18.8976377952756
151460005832,411,28,11,19,15,16,28,37,36,27,48,29,16,17,14,18,52,6.81265206812652,10.9489051094891,61.8004866180049,20.4379562043796
151460005833,372,9,8,11,18,10,7,31,27,52,37,25,21,13,15,24,64,2.41935483870968,9.94623655913978,59.9462365591398,27.6881720430107
151460005834,501,19,16,22,25,30,34,29,30,43,47,52,31,33,24,19,47,3.79241516966068,12.5748502994012,65.6686626746507,17.9640718562874
151460005835,379,11,6,14,12,17,7,15,22,27,38,27,31,25,22,30,75,2.9023746701847,8.44327176781003,55.1451187335092,33.509234828496
151460005836,127,6,6,4,3,5,1,5,11,14,8,9,8,7,13,6,21,4.7244094488189,10.2362204724409,53.5433070866142,31.496062992126
151460005837,282,7,9,11,7,4,12,8,10,20,28,22,16,8,20,26,74,2.4822695035461,9.57446808510638,45.3900709219858,42.5531914893617
151460005838,603,23,12,15,17,18,24,32,31,53,42,42,31,37,28,35,163,3.81426202321725,7.29684908789386,51.4096185737977,37.4792703150912
151460005839,231,13,15,8,10,6,12,15,20,15,22,17,7,15,11,13,32,5.62770562770563,14.2857142857143,55.8441558441558,24.2424242424242
151460005840,215,8,15,7,6,4,17,13,16,17,24,9,11,12,9,8,39,3.72093023255814,13.0232558139535,57.2093023255814,26.046511627907
151460005841,353,23,22,11,19,14,20,29,37,39,35,25,20,21,12,7,19,6.51558073654391,14.7308781869688,67.9886685552408,10.7648725212465
151460005842,348,8,15,13,23,30,18,17,21,27,33,36,32,19,18,20,18,2.29885057471264,14.6551724137931,66.9540229885057,16.0919540229885
151460005843,123,7,4,5,4,7,19,13,12,11,7,6,4,7,7,5,5,5.69105691056911,10.5691056910569,69.9186991869919,13.8211382113821
151460005844,268,18,25,25,7,14,8,9,29,29,29,27,21,4,5,6,12,6.71641791044776,21.2686567164179,63.4328358208955,8.58208955223881
151460005845,14,1,3,0,0,0,1,0,2,2,0,0,2,0,1,1,1,7.14285714285714,21.4285714285714,50,21.4285714285714
151460005846,184,7,10,10,10,10,11,11,12,19,15,16,14,10,12,2,15,3.80434782608696,16.304347826087,64.1304347826087,15.7608695652174
151460005847,478,29,11,11,12,22,41,40,42,41,35,36,29,22,16,25,66,6.06694560669456,7.11297071129707,64.4351464435146,22.3849372384937
151460005848,343,9,7,18,11,5,8,8,25,36,16,24,13,13,28,39,83,2.62390670553936,10.4956268221574,43.1486880466472,43.731778425656
151460005849,198,9,12,9,10,4,12,12,14,16,21,14,17,9,7,8,24,4.54545454545455,15.6565656565657,60.1010101010101,19.6969696969697
151460005850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005851,32,1,2,1,3,2,2,2,3,2,4,3,1,2,3,1,0,3.125,18.75,65.625,12.5
151460005853,312,27,29,10,13,6,20,19,40,35,29,20,11,10,8,12,23,8.65384615384615,16.6666666666667,60.8974358974359,13.7820512820513
151460005855,181,7,16,9,12,11,12,8,23,16,18,15,9,8,7,4,6,3.86740331491713,20.4419889502762,66.2983425414365,9.39226519337017
151460005856,30,0,1,1,1,0,1,2,2,0,2,5,1,4,1,3,6,0,10,56.6666666666667,33.3333333333333
151460005857,72,0,0,0,0,3,27,19,11,4,0,2,3,3,0,0,0,0,0,100,0
151460005858,222,1,2,6,6,9,12,11,5,10,7,11,49,41,21,22,9,0.450450450450451,6.30630630630631,69.8198198198198,23.4234234234234
151460005859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460005860,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0
151460005861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0
151460005863,32,2,0,1,2,3,4,5,5,3,0,3,1,0,1,1,1,6.25,9.375,75,9.375
151460005864,270,10,3,7,3,5,2,22,14,22,20,16,25,11,24,20,66,3.7037037037037,4.81481481481482,50.7407407407407,40.7407407407407
151460005865,272,4,9,6,6,14,15,11,9,12,13,7,16,37,41,34,38,1.47058823529412,7.72058823529412,49.2647058823529,41.5441176470588
151460005866,198,8,4,11,6,3,6,11,23,11,15,7,10,18,20,14,31,4.04040404040404,10.6060606060606,52.5252525252525,32.8282828282828
151460005867,491,18,25,19,13,21,27,33,42,43,26,27,30,29,35,44,59,3.66598778004073,11.6089613034623,56.6191446028513,28.1059063136456
151460005868,324,15,11,9,8,17,14,18,28,19,21,14,33,33,32,22,30,4.62962962962963,8.64197530864197,60.8024691358025,25.9259259259259
151460005869,133,2,6,5,8,2,0,4,9,5,8,7,3,8,18,27,21,1.50375939849624,14.2857142857143,34.5864661654135,49.6240601503759
151460005870,181,13,4,5,0,4,5,9,13,12,9,6,10,17,31,23,20,7.18232044198895,4.97237569060774,46.9613259668508,40.8839779005525
151460005871,392,7,5,4,6,8,7,20,13,21,10,21,30,70,58,46,66,1.78571428571429,3.8265306122449,51.0204081632653,43.3673469387755
151460005872,298,5,7,4,6,7,4,7,12,20,18,16,13,10,63,48,58,1.67785234899329,5.70469798657718,35.9060402684564,56.7114093959732
151460005873,197,12,3,1,3,5,0,7,8,19,12,6,4,14,24,34,45,6.09137055837564,3.55329949238579,38.0710659898477,52.2842639593909
151460005874,139,0,10,6,2,2,9,8,11,7,9,5,11,9,17,15,18,0,12.9496402877698,51.0791366906475,35.9712230215827
151460005875,308,24,14,10,13,11,8,15,43,25,23,17,20,18,11,12,44,7.79220779220779,12.012987012987,58.4415584415584,21.7532467532467
151460005876,392,15,13,12,20,16,42,26,29,25,34,34,30,20,14,16,46,3.8265306122449,11.4795918367347,65.3061224489796,19.3877551020408
151460005877,43,2,1,3,4,1,1,7,4,3,4,2,2,2,1,2,4,4.65116279069768,18.6046511627907,60.4651162790698,16.2790697674419
151460005878,56,1,1,4,4,4,1,2,6,5,5,4,5,3,6,4,1,1.78571428571429,16.0714285714286,62.5,19.6428571428571
151460005879,277,13,8,8,20,12,17,17,21,25,32,20,9,17,10,20,28,4.69314079422383,12.9963898916968,61.3718411552347,20.9386281588448
151460005880,350,20,14,20,15,11,14,20,29,37,32,28,19,12,9,24,46,5.71428571428571,14,57.7142857142857,22.5714285714286
151460005881,34,2,3,0,2,0,1,1,6,6,2,4,0,1,4,2,0,5.88235294117647,14.7058823529412,61.7647058823529,17.6470588235294
151460005882,243,18,11,20,19,8,14,18,28,29,19,14,13,7,8,8,9,7.40740740740741,20.5761316872428,61.7283950617284,10.2880658436214
151460005883,415,9,17,23,21,9,25,17,19,30,29,19,29,35,48,46,39,2.16867469879518,14.6987951807229,51.0843373493976,32.0481927710843
151460005884,221,6,5,8,5,4,11,8,13,17,19,6,22,12,16,21,48,2.71493212669683,8.1447963800905,50.6787330316742,38.4615384615385
151460005885,516,16,13,19,18,18,23,21,46,42,43,39,31,36,27,48,76,3.10077519379845,9.68992248062016,57.9457364341085,29.2635658914729
151460005886,244,7,10,6,10,6,9,5,12,14,10,18,3,26,31,43,34,2.86885245901639,10.655737704918,42.2131147540984,44.2622950819672
151460005887,109,3,4,4,2,2,3,2,7,9,7,6,3,8,16,20,13,2.75229357798165,9.1743119266055,43.1192660550459,44.954128440367
151460005888,162,4,12,8,14,8,6,7,11,12,19,14,3,10,9,13,12,2.46913580246914,20.9876543209876,55.5555555555556,20.9876543209876
151460005889,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,66.6666666666667,33.3333333333333
151460005890,248,6,7,7,10,7,6,5,22,13,12,14,18,13,20,30,58,2.41935483870968,9.67741935483871,44.3548387096774,43.5483870967742
151460005891,345,11,9,12,13,13,25,13,15,23,30,28,18,12,17,32,74,3.18840579710145,9.85507246376812,51.304347826087,35.6521739130435
151460005892,158,7,8,6,6,10,7,11,19,10,7,12,8,7,1,2,37,4.43037974683544,12.6582278481013,57.5949367088608,25.3164556962025
151460005893,233,3,10,8,9,11,16,11,18,14,16,18,24,15,19,12,29,1.28755364806867,11.587982832618,61.3733905579399,25.7510729613734
151460005894,82,2,6,3,2,0,0,6,3,7,6,0,5,9,16,8,9,2.4390243902439,13.4146341463415,43.9024390243903,40.2439024390244
151460005895,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0
151460005897,482,28,23,21,21,16,20,25,30,43,42,27,23,31,29,15,88,5.80912863070539,13.4854771784232,53.3195020746888,27.3858921161826
151460005898,280,13,14,12,9,9,8,18,20,15,30,22,17,17,18,21,37,4.64285714285714,12.5,55.7142857142857,27.1428571428571
151460005899,144,10,8,2,5,9,9,14,5,7,13,10,11,3,7,9,22,6.94444444444444,10.4166666666667,56.25,26.3888888888889
151460005900,35,2,2,0,0,3,2,2,2,0,4,3,1,5,2,3,4,5.71428571428571,5.71428571428571,62.8571428571429,25.7142857142857
151460005901,235,6,8,11,11,13,9,8,11,19,15,20,17,16,12,20,39,2.5531914893617,12.7659574468085,54.468085106383,30.2127659574468
151460005902,203,2,8,5,6,14,13,0,12,8,13,18,15,18,16,15,40,0.985221674876847,9.35960591133005,54.679802955665,34.9753694581281
151460005903,258,2,2,10,12,15,14,11,10,19,11,17,16,21,20,21,57,0.775193798449612,9.30232558139535,51.937984496124,37.984496124031
151460005904,339,10,14,11,10,17,15,13,22,21,18,28,27,17,29,28,59,2.94985250737463,10.3244837758112,52.5073746312684,34.2182890855457
151460005905,393,18,12,12,22,27,20,15,24,23,29,23,29,26,26,22,65,4.58015267175573,11.704834605598,54.9618320610687,28.7531806615776
151460005906,397,11,15,8,11,15,19,20,31,32,32,31,15,31,23,28,75,2.77078085642317,8.56423173803526,56.9269521410579,31.7380352644836
151460005907,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,50,50
151460005908,379,15,11,10,10,10,11,27,35,33,32,16,28,32,28,31,50,3.95778364116095,8.17941952506596,59.1029023746702,28.7598944591029
151460005909,402,20,16,10,16,16,14,35,33,27,27,23,31,34,43,16,41,4.97512437810945,10.4477611940299,59.7014925373134,24.8756218905473
151460005910,294,5,9,15,22,10,7,13,24,17,32,20,21,18,29,25,27,1.70068027210884,15.6462585034014,55.1020408163265,27.5510204081633
151460005911,276,10,10,8,9,11,10,20,17,21,31,20,20,16,17,21,35,3.6231884057971,9.78260869565217,60.1449275362319,26.4492753623188
151460005912,173,7,10,4,8,4,8,9,15,13,13,11,11,13,17,9,21,4.04624277456647,12.7167630057803,56.0693641618497,27.1676300578035
151460005913,189,1,9,11,12,10,5,3,5,12,21,12,13,20,18,17,20,0.529100529100529,16.9312169312169,53.4391534391534,29.1005291005291
151460005914,267,9,12,9,7,10,11,12,15,14,12,15,11,26,30,31,43,3.37078651685393,10.4868913857678,47.1910112359551,38.9513108614232
151460005915,227,5,2,6,5,9,9,7,10,17,10,7,15,29,28,33,35,2.20264317180617,5.72687224669604,49.7797356828194,42.2907488986784
151460005916,141,7,10,4,6,9,5,2,5,10,5,8,6,5,13,21,25,4.9645390070922,14.1843971631206,39.0070921985816,41.8439716312057
151460005917,324,8,2,10,16,12,16,17,19,17,22,16,20,19,24,26,80,2.46913580246914,8.64197530864197,48.7654320987654,40.1234567901235
151460005918,52,3,5,4,2,3,0,4,11,7,6,3,0,1,2,1,0,5.76923076923077,21.1538461538462,67.3076923076923,5.76923076923077
151460005919,417,13,17,10,14,14,14,15,33,18,27,25,36,44,44,48,45,3.11750599520384,9.83213429256595,54.1966426858513,32.8537170263789
151460005920,368,5,16,10,9,8,15,8,21,18,15,19,21,37,58,46,62,1.35869565217391,9.51086956521739,44.0217391304348,45.1086956521739
151460005922,261,7,9,7,8,15,15,13,15,15,13,23,18,21,19,14,49,2.68199233716475,9.19540229885057,56.7049808429119,31.4176245210728
151460005923,368,21,17,20,17,16,10,23,27,34,23,23,23,13,21,26,54,5.70652173913043,14.6739130434783,52.1739130434783,27.445652173913
151460005924,219,5,4,9,7,14,5,8,11,15,18,19,19,16,12,14,43,2.28310502283105,9.1324200913242,57.0776255707763,31.5068493150685
151460005925,214,8,12,14,8,12,15,5,10,14,11,15,20,17,9,10,34,3.73831775700935,15.8878504672897,55.607476635514,24.7663551401869
151460005926,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,25,75,0
151460005927,227,15,12,9,11,9,15,13,13,13,18,11,14,10,14,16,34,6.6079295154185,14.0969162995595,51.1013215859031,28.1938325991189
151460005928,175,5,6,4,7,5,6,6,11,14,10,12,10,16,13,13,37,2.85714285714286,9.71428571428571,51.4285714285714,36
151460005929,118,2,5,7,5,2,7,5,5,1,15,13,7,5,2,6,31,1.69491525423729,14.406779661017,50.8474576271186,33.0508474576271
151460005930,283,11,5,7,16,9,8,13,10,11,17,21,16,12,27,34,66,3.886925795053,9.89399293286219,41.3427561837456,44.8763250883392
151460005931,175,4,8,5,2,4,4,4,12,14,11,8,5,13,16,26,39,2.28571428571429,8.57142857142857,42.8571428571429,46.2857142857143
151460005932,202,14,14,12,9,7,9,8,16,26,29,14,8,7,7,5,17,6.93069306930693,17.3267326732673,61.3861386138614,14.3564356435644
151460005933,256,8,4,9,10,4,12,24,19,21,16,20,15,33,18,11,32,3.125,8.984375,64.0625,23.828125
151460005934,136,7,4,2,7,11,6,8,10,9,22,9,7,5,5,10,14,5.14705882352941,9.55882352941176,63.9705882352941,21.3235294117647
151460005935,48,2,0,1,3,2,6,2,3,2,0,7,2,4,3,1,10,4.16666666666667,8.33333333333333,58.3333333333333,29.1666666666667
151460005936,212,7,12,6,7,6,7,5,13,14,16,24,8,21,18,17,31,3.30188679245283,11.7924528301887,53.7735849056604,31.1320754716981
151460005937,303,19,8,17,18,14,9,23,24,25,32,27,12,12,11,19,33,6.27062706270627,14.1914191419142,58.7458745874587,20.7920792079208
151460005938,170,10,12,6,7,8,11,18,24,18,18,12,10,4,5,2,5,5.88235294117647,14.7058823529412,72.3529411764706,7.05882352941176
151460005939,203,11,14,8,6,11,5,8,26,25,20,18,8,14,9,5,15,5.41871921182266,13.7931034482759,66.5024630541872,14.2857142857143
151460005940,467,26,21,10,14,21,31,35,43,29,52,42,27,20,19,20,57,5.56745182012848,9.63597430406852,64.2398286937901,20.5567451820128
